date,open,high,low,close,volume,amount,name,ticker
2024-10-17,23.77,24.22,23.61,23.71,1152797.82,2753947.719,工业富联,601138.SH
2024-10-18,23.98,26.08,23.98,26.08,2428536.26,6177895.389,工业富联,601138.SH
2024-10-21,26.81,26.98,25.61,26.2,2500426.19,6584950.952,工业富联,601138.SH
2024-10-22,26.49,26.78,25.8,26.26,1472538.25,3872117.498,工业富联,601138.SH
2024-10-23,25.79,26.05,25.25,25.61,1238149.83,3174466.112,工业富联,601138.SH
2024-10-24,25.16,25.8,24.83,25.35,921488.13,2324974.143,工业富联,601138.SH
2024-10-25,25.39,26.05,25.13,25.66,1066717.06,2731769.321,工业富联,601138.SH
2024-10-28,25.31,25.62,24.89,25.26,1086662.68,2740527.329,工业富联,601138.SH
2024-10-29,25.2,25.98,24.91,25.05,1383532.73,3511210.24,工业富联,601138.SH
2024-10-30,24.9,25.64,24.54,24.84,1212943.6,3035295.52,工业富联,601138.SH
2024-10-31,24.5,24.65,23.81,24.25,1867211.76,4520725.516,工业富联,601138.SH
2024-11-01,23.85,24.36,23.65,23.68,1130299.28,2705900.739,工业富联,601138.SH
2024-11-04,23.78,24.53,23.78,24.33,1095511.73,2656417.976,工业富联,601138.SH
2024-11-05,24.34,24.99,24.05,24.75,1532382.85,3775653.367,工业富联,601138.SH
2024-11-06,25.0,25.0,24.03,24.18,1565168.72,3825674.261,工业富联,601138.SH
2024-11-07,23.96,24.79,23.62,24.64,1549010.12,3759858.836,工业富联,601138.SH
2024-11-08,24.9,27.0,24.9,25.98,3313820.48,8684620.573,工业富联,601138.SH
2024-11-11,25.3,27.18,25.21,27.01,3129679.57,8231086.03,工业富联,601138.SH
2024-11-12,27.01,27.01,25.46,25.72,2311452.38,6024691.958,工业富联,601138.SH
2024-11-13,25.47,27.14,25.1,26.47,2394372.01,6252146.823,工业富联,601138.SH
2024-11-14,26.58,26.6,24.85,24.87,1850870.0,4734109.353,工业富联,601138.SH
2024-11-15,24.8,25.13,23.9,23.92,1517618.84,3712560.403,工业富联,601138.SH
2024-11-18,23.92,24.09,23.08,23.24,1122672.55,2640742.072,工业富联,601138.SH
2024-11-19,23.45,23.88,22.92,23.72,1074775.5,2515347.736,工业富联,601138.SH
2024-11-20,23.7,24.19,23.7,24.0,1145576.43,2745515.817,工业富联,601138.SH
2024-11-21,23.6,23.79,23.21,23.43,1229154.39,2887580.665,工业富联,601138.SH
2024-11-22,23.49,23.96,22.84,22.84,1211449.68,2836805.756,工业富联,601138.SH
2024-11-25,22.84,22.95,21.7,22.11,1284159.35,2845965.547,工业富联,601138.SH
2024-11-26,21.89,22.42,21.71,22.09,896672.97,1977884.775,工业富联,601138.SH
2024-11-27,21.92,22.42,21.72,22.32,868574.73,1922345.866,工业富联,601138.SH
2024-11-28,22.32,22.32,21.78,21.85,908157.54,1995650.738,工业富联,601138.SH
2024-11-29,21.85,22.7,21.75,22.19,1153973.02,2560538.002,工业富联,601138.SH
2024-12-02,22.07,22.75,22.07,22.56,1223315.09,2743941.157,工业富联,601138.SH
2024-12-03,22.68,22.68,22.05,22.24,881292.01,1962120.597,工业富联,601138.SH
2024-12-04,22.25,22.32,21.8,21.88,962608.0,2114514.357,工业富联,601138.SH
2024-12-05,21.92,22.65,21.92,22.54,1467166.43,3296525.194,工业富联,601138.SH
2024-12-06,22.54,22.67,22.23,22.6,1107236.5,2491375.747,工业富联,601138.SH
2024-12-09,22.62,22.62,22.0,22.13,931283.59,2070106.173,工业富联,601138.SH
2024-12-10,22.61,22.8,22.13,22.14,1299174.18,2916481.422,工业富联,601138.SH
2024-12-11,22.1,22.48,22.03,22.33,937454.36,2091065.851,工业富联,601138.SH
2024-12-12,22.37,22.65,22.2,22.34,909888.19,2035384.897,工业富联,601138.SH
2024-12-13,22.17,22.2,21.3,21.35,1651590.68,3576176.007,工业富联,601138.SH
2024-12-16,21.2,21.3,20.87,21.06,988166.03,2076540.553,工业富联,601138.SH
2024-12-17,20.99,22.17,20.92,21.6,1836545.9,3999723.765,工业富联,601138.SH
2024-12-18,21.62,21.7,21.18,21.41,923515.52,1975597.414,工业富联,601138.SH
2024-12-19,21.2,22.37,21.11,22.19,1824622.03,3997002.708,工业富联,601138.SH
2024-12-20,22.03,22.35,21.92,22.02,1249790.76,2760716.991,工业富联,601138.SH
2024-12-23,22.23,22.64,22.04,22.05,1383103.81,3081972.767,工业富联,601138.SH
2024-12-24,22.11,23.07,21.8,23.0,2100291.6,4726842.841,工业富联,601138.SH
2024-12-25,23.03,23.19,22.52,22.72,1625086.2,3716854.498,工业富联,601138.SH
2024-12-26,22.64,23.38,22.42,23.33,1954600.93,4515517.027,工业富联,601138.SH
2024-12-27,23.16,23.2,22.55,22.61,1796131.47,4104549.967,工业富联,601138.SH
2024-12-30,22.55,22.75,22.3,22.45,972770.49,2187789.771,工业富联,601138.SH
2024-12-31,22.46,22.5,21.5,21.5,1344455.13,2935692.145,工业富联,601138.SH
2025-01-02,21.4,21.4,20.44,20.71,1247299.46,2610824.056,工业富联,601138.SH
2025-01-03,20.64,21.16,20.46,20.55,1037654.15,2159601.878,工业富联,601138.SH
2025-01-06,20.79,21.05,20.41,20.67,826977.27,1710058.08,工业富联,601138.SH
2025-01-07,20.81,21.27,20.63,21.25,1151917.38,2414106.395,工业富联,601138.SH
2025-01-08,20.9,20.91,20.16,20.63,1160262.7,2388783.297,工业富联,601138.SH
2025-01-09,20.62,20.83,20.46,20.54,761154.69,1572457.091,工业富联,601138.SH
2025-01-10,20.49,20.49,19.75,19.75,1103875.32,2213737.347,工业富联,601138.SH
2025-01-13,19.48,19.86,19.4,19.72,646947.39,1270179.136,工业富联,601138.SH
2025-01-14,19.75,20.68,19.48,20.57,1348205.67,2721137.523,工业富联,601138.SH
2025-01-15,20.5,20.5,20.09,20.14,832789.13,1681752.452,工业富联,601138.SH
2025-01-16,20.35,20.99,20.2,20.84,1572689.95,3239699.313,工业富联,601138.SH
2025-01-17,20.68,21.0,20.5,20.66,1023812.25,2123876.213,工业富联,601138.SH
2025-01-20,20.91,21.09,20.69,20.77,847174.71,1769984.579,工业富联,601138.SH
2025-01-21,20.96,21.6,20.75,21.21,1257723.25,2659706.976,工业富联,601138.SH
