date,equity,returns
2025-12-10,152902.00574159034,0.008904957387100065
2025-12-11,146903.92574159033,-0.039228262382227874
2025-12-12,148753.33374159032,0.012589234703320074
2025-12-15,145154.48574159032,-0.024193393919169637
2025-12-16,141255.73374159035,-0.026859328391274695
2025-12-17,149103.22174159033,0.05555518202436982
2025-12-18,146154.16574159032,-0.01977862024410848
2025-12-19,147103.86174159034,0.0064979057913350236
2025-12-22,154051.63774159033,0.047230412021438184
2025-12-23,153651.76574159032,-0.00259570106402085
2025-12-24,156700.78974159033,0.019843729001642663
2025-12-25,156950.70974159034,0.0015948866652946148
2025-12-26,155151.28574159034,-0.011464898775944588
2025-12-29,155601.14174159034,0.0028994667872057622
2025-12-30,155701.10974159034,0.000642463152140671
2025-12-31,153951.66974159033,-0.011235886519392557
2026-01-05,157100.66174159033,0.02045441926862912
2026-01-06,156550.83774159034,-0.0034998197582667423
2026-01-07,157850.42174159034,0.008301354491281332
2026-01-08,156350.90174159035,-0.009499626186965648
2026-01-09,157150.64574159033,0.005115058442846543
2026-01-12,161899.12574159034,0.030216102374839293
2026-01-13,155901.04574159035,-0.03704825441474968
2026-01-14,158750.13374159034,0.018274976838336343
2026-01-15,159549.87774159035,0.005037753236175613
2026-01-16,160449.58974159032,0.005639064176891084
2026-01-19,157750.45374159035,-0.01682233033033631
2026-01-20,152603.4421675167,-0.032627554799334546
2026-01-21,152603.4421675167,0.0
2026-01-22,152603.4421675167,0.0
2026-01-23,152603.4421675167,0.0
2026-01-26,152603.4421675167,0.0
2026-01-27,152603.4421675167,0.0
2026-01-28,152603.4421675167,0.0
2026-01-29,152603.4421675167,0.0
2026-01-30,152405.27328518714,-0.0012985872370561147
2026-02-02,147233.56128518714,-0.033933943941181544
2026-02-03,50442.92699050554,-0.657395185240415
2026-02-04,50442.92699050554,0.0
2026-02-05,50442.92699050554,0.0
2026-02-06,50442.92699050554,0.0
2026-02-09,50442.92699050554,0.0
2026-02-10,50442.92699050554,0.0
2026-02-11,50442.92699050554,0.0
2026-02-12,50442.92699050554,0.0
2026-02-13,50442.92699050554,0.0
2026-02-24,50442.92699050554,0.0
2026-02-25,50442.92699050554,0.0
2026-02-26,50442.92699050554,0.0
2026-02-27,50442.92699050554,0.0
2026-03-02,50442.92699050554,0.0
2026-03-03,50442.92699050554,0.0
2026-03-04,50442.92699050554,0.0
2026-03-05,50442.92699050554,0.0
2026-03-06,50442.92699050554,0.0
2026-03-09,50442.92699050554,0.0
2026-03-10,50442.92699050554,0.0
2026-03-11,50442.92699050554,0.0
2026-03-12,50442.92699050554,0.0
2026-03-13,50442.92699050554,0.0
2026-03-16,50442.92699050554,0.0
2026-03-17,50442.92699050554,0.0
2026-03-18,50442.92699050554,0.0
2026-03-19,50442.92699050554,0.0
2026-03-20,50442.92699050554,0.0
2026-03-23,50442.92699050554,0.0
2026-03-24,50442.92699050554,0.0
2026-03-25,50442.92699050554,0.0
2026-03-26,50442.92699050554,0.0
2026-03-27,50442.92699050554,0.0
2026-03-30,50442.92699050554,0.0
2026-03-31,50442.92699050554,0.0
2026-04-01,50442.92699050554,0.0
2026-04-02,50442.92699050554,0.0
2026-04-03,50442.92699050554,0.0
2026-04-07,50442.92699050554,0.0
2026-04-08,50377.42214669074,-0.001298593236414125
2026-04-09,50545.90614669074,0.00334443472532997
2026-04-10,51472.56814669074,0.018333077209274018
2026-04-13,51219.84214669074,-0.004909916273844406
2026-04-14,52188.62514669074,0.0189142129182176
2026-04-15,51388.326146690735,-0.015334740046332729
2026-04-16,53241.65014669074,0.03606507817961613
2026-04-17,55853.15214669074,0.0490499823503745
2026-04-20,56527.088146690745,0.012066212453506697
2026-04-21,56358.60414669074,-0.002980588696923081
2026-04-22,59517.67914669074,0.056053109331407835
2026-04-23,58801.62214669074,-0.012030996676385297
2026-04-24,56400.72514669074,-0.04083045522129558
