date,open,high,low,close,volume,amount,ma_short,ma_long,signal,position,buy_signal,sell_signal,name,ticker
2024-01-31,26.51,26.92,25.0,25.17,92738.22,239616.347,27.904000000000003,29.496,-1,0,,,香农芯创,300475.SZ
2024-02-01,24.78,26.22,24.44,24.95,99855.94,252434.335,26.865999999999996,29.10533333333333,-1,0,,,香农芯创,300475.SZ
2024-02-02,25.13,25.45,22.8,23.73,109615.51,263396.831,25.669999999999998,28.646,-1,0,,,香农芯创,300475.SZ
2024-02-05,23.54,23.98,20.71,20.8,159244.04,347286.4,24.25,27.966666666666665,-1,0,,,香农芯创,300475.SZ
2024-02-06,20.0,23.36,19.8,22.75,167431.72,362727.354,23.48,27.4,-1,0,,,香农芯创,300475.SZ
2024-02-07,22.96,25.26,22.76,24.1,181367.79,441173.19,23.266000000000002,26.953333333333333,-1,0,,,香农芯创,300475.SZ
2024-02-08,24.4,26.0,24.4,25.45,157803.74,398580.83,23.366,26.571333333333335,-1,0,,,香农芯创,300475.SZ
2024-02-19,26.6,27.48,25.52,27.44,190978.94,505266.175,24.107999999999997,26.354,-1,0,,,香农芯创,300475.SZ
2024-02-20,26.7,29.2,26.38,28.69,210802.36,586176.919,25.686,26.354,-1,0,,,香农芯创,300475.SZ
2024-02-21,27.5,29.36,27.22,27.86,230934.65,651360.965,26.708,26.27733333333333,1,1,27.86,,香农芯创,300475.SZ
2024-02-22,28.15,29.57,28.15,29.26,187238.72,540751.832,27.740000000000002,26.303333333333335,1,1,,,香农芯创,300475.SZ
2024-02-23,29.85,30.38,29.12,29.93,171947.84,514217.643,28.636000000000003,26.289333333333335,1,1,,,香农芯创,300475.SZ
2024-02-26,30.48,31.28,29.95,30.4,168250.1,514657.826,29.228,26.335333333333335,1,1,,,香农芯创,300475.SZ
2024-02-27,30.19,32.38,30.01,32.19,188577.49,594153.046,29.927999999999997,26.621333333333332,1,1,,,香农芯创,300475.SZ
2024-02-28,31.8,33.75,30.11,30.2,258700.53,828671.094,30.395999999999997,26.861333333333334,1,1,,,香农芯创,300475.SZ
2024-02-29,30.1,34.23,30.1,33.12,291192.05,946812.452,31.168,27.391333333333332,1,1,,,香农芯创,300475.SZ
2024-03-01,32.67,34.48,32.67,34.42,240872.6,813248.426,32.065999999999995,28.02266666666667,1,1,,,香农芯创,300475.SZ
2024-03-04,35.5,38.5,35.0,37.36,423075.9,1543151.18,33.458,28.931333333333335,1,1,,,香农芯创,300475.SZ
2024-03-05,36.99,38.89,35.8,36.56,375801.42,1404982.619,34.332,29.982000000000003,1,1,,,香农芯创,300475.SZ
2024-03-06,35.7,39.05,35.03,37.82,374496.48,1377823.006,35.856,30.986666666666668,1,1,,,香农芯创,300475.SZ
2024-03-07,37.6,38.7,36.7,37.6,267814.14,1013896.541,36.751999999999995,31.886666666666667,1,1,,,香农芯创,300475.SZ
2024-03-08,38.38,41.8,37.5,41.8,388710.23,1554597.072,38.227999999999994,32.97666666666667,1,1,,,香农芯创,300475.SZ
2024-03-11,39.81,41.79,39.35,41.23,279406.61,1121725.572,39.001999999999995,33.896,1,1,,,香农芯创,300475.SZ
2024-03-12,40.64,43.38,39.58,40.48,298111.8,1239359.113,39.786,34.682,1,1,,,香农芯创,300475.SZ
2024-03-13,41.14,42.8,40.03,41.12,261670.39,1081984.32,40.446,35.566,1,1,,,香农芯创,300475.SZ
2024-03-14,40.0,41.18,39.61,40.29,192031.68,774240.552,40.984,36.30133333333333,1,1,,,香农芯创,300475.SZ
2024-03-15,40.3,41.67,39.92,41.5,220778.04,908391.194,40.924,37.07266666666667,1,1,,,香农芯创,300475.SZ
2024-03-18,41.38,42.8,41.08,42.8,242063.44,1020184.39,41.238,37.89933333333333,1,1,,,香农芯创,300475.SZ
2024-03-19,43.13,44.0,41.81,41.88,202619.25,870215.347,41.517999999999994,38.54533333333333,1,1,,,香农芯创,300475.SZ
2024-03-20,41.52,43.23,41.52,42.65,168956.09,717621.468,41.824,39.37533333333332,1,1,,,香农芯创,300475.SZ
2024-03-21,45.0,45.99,43.4,43.94,237283.03,1056250.672,42.553999999999995,40.09666666666667,1,1,,,香农芯创,300475.SZ
2024-03-22,43.86,45.81,42.91,43.29,256842.35,1145331.789,42.91199999999999,40.687999999999995,1,1,,,香农芯创,300475.SZ
2024-03-25,42.42,43.58,39.33,39.6,345911.32,1414690.811,42.272000000000006,40.837333333333326,1,1,,,香农芯创,300475.SZ
2024-03-26,40.5,40.91,38.45,38.81,226298.07,901934.559,41.658,40.98733333333334,1,1,,,香农芯创,300475.SZ
2024-03-27,38.5,38.96,37.0,37.1,195709.54,737786.953,40.548,40.93933333333333,-1,0,,37.1,香农芯创,300475.SZ
2024-03-28,37.54,40.17,37.01,39.28,245160.87,946010.963,39.616,41.05133333333333,-1,0,,,香农芯创,300475.SZ
2024-03-29,39.57,42.99,39.28,42.59,254470.13,1056386.354,39.476000000000006,41.104,-1,0,,,香农芯创,300475.SZ
2024-04-01,42.19,43.16,40.33,42.54,194576.89,818418.198,40.06400000000001,41.19133333333333,-1,0,,,香农芯创,300475.SZ
2024-04-02,43.77,44.18,41.91,42.54,227598.96,975555.506,40.809999999999995,41.32866666666666,-1,0,,,香农芯创,300475.SZ
2024-04-03,42.48,44.06,41.05,42.26,235974.09,1006580.05,41.842,41.404666666666664,1,1,42.26,,香农芯创,300475.SZ
2024-04-08,41.69,43.26,40.81,41.0,176415.95,738407.482,42.186,41.452,1,1,,,香农芯创,300475.SZ
2024-04-09,40.98,41.8,38.84,39.5,179927.17,711123.062,41.568,41.318666666666665,1,1,,,香农芯创,300475.SZ
2024-04-10,39.5,39.6,37.2,37.69,164791.76,624971.48,40.598,40.978,-1,0,,37.69,香农芯创,300475.SZ
2024-04-11,37.75,39.36,37.71,38.1,141856.06,547730.086,39.71,40.726,-1,0,,,香农芯创,300475.SZ
2024-04-12,38.75,39.95,38.62,38.85,148437.34,583135.528,39.028000000000006,40.47266666666667,-1,0,,,香农芯创,300475.SZ
2024-04-15,37.95,39.03,36.66,37.5,166540.5,629033.742,38.327999999999996,40.04333333333333,-1,0,,,香农芯创,300475.SZ
2024-04-16,37.25,37.69,34.8,35.15,158508.91,571439.287,37.458,39.50066666666667,-1,0,,,香农芯创,300475.SZ
2024-04-17,36.5,38.48,36.3,38.2,200107.74,752737.35,37.56,39.407333333333334,-1,0,,,香农芯创,300475.SZ
2024-04-18,37.6,39.0,36.17,37.4,236725.75,889733.742,37.42,39.313333333333325,-1,0,,,香农芯创,300475.SZ
2024-04-19,37.09,37.43,35.86,36.27,131862.88,480227.183,36.904,39.258,-1,0,,,香农芯创,300475.SZ
2024-04-22,33.92,35.3,33.18,34.92,132819.92,457164.409,36.388,38.967333333333336,-1,0,,,香农芯创,300475.SZ
2024-04-23,34.98,35.35,34.05,34.21,118243.99,408200.348,36.2,38.408666666666676,-1,0,,,香农芯创,300475.SZ
2024-04-24,34.24,35.73,33.38,35.56,174184.09,608298.276,35.672000000000004,37.943333333333335,-1,0,,,香农芯创,300475.SZ
2024-04-25,33.52,37.71,33.25,37.01,296364.17,1078681.916,35.594,37.574666666666666,-1,0,,,香农芯创,300475.SZ
2024-04-26,36.86,39.2,36.86,38.57,234044.97,893752.693,36.053999999999995,37.32866666666667,-1,0,,,香农芯创,300475.SZ
2024-04-29,38.57,39.09,37.56,37.82,189692.52,726707.844,36.634,37.11666666666667,-1,0,,,香农芯创,300475.SZ
2024-04-30,37.96,38.12,36.91,37.02,146665.97,549188.091,37.196000000000005,36.95133333333333,1,1,37.02,,香农芯创,300475.SZ
2024-05-06,37.5,38.18,37.21,37.28,136903.41,514796.559,37.54,36.924,1,1,,,香农芯创,300475.SZ
2024-05-07,37.51,37.63,35.79,36.37,129092.58,473482.385,37.412,36.808666666666674,1,1,,,香农芯创,300475.SZ
2024-05-08,36.23,36.66,35.35,35.48,106710.3,382778.11,36.794000000000004,36.583999999999996,1,1,,,香农芯创,300475.SZ
2024-05-09,35.66,38.4,35.54,37.73,216709.25,810470.526,36.775999999999996,36.599333333333334,1,1,,,香农芯创,300475.SZ
2024-05-10,37.63,37.66,35.05,35.65,185079.51,663981.481,36.501999999999995,36.632666666666665,-1,0,,35.65,香农芯创,300475.SZ
2024-05-13,35.3,35.47,34.08,34.24,125792.81,436120.465,35.89399999999999,36.36866666666666,-1,0,,,香农芯创,300475.SZ
2024-05-14,34.55,34.98,33.9,34.1,87763.97,300922.06,35.44,36.14866666666667,-1,0,,,香农芯创,300475.SZ
2024-05-15,34.24,35.1,33.61,34.16,76205.09,261641.419,35.176,36.008,-1,0,,,香农芯创,300475.SZ
2024-05-16,34.48,35.75,34.1,35.15,155552.62,543215.275,34.66,36.02333333333333,-1,0,,,香农芯创,300475.SZ
2024-05-17,34.9,35.4,34.11,35.18,103710.85,361716.81,34.565999999999995,36.087999999999994,-1,0,,,香农芯创,300475.SZ
